"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2018","5","Nebraska","Person-to-person","Norovirus Genogroup II","unknown","Confirmed","Other","35","0","35","0","35",,,,,,
"2018","5","Utah","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","62","2","2","0","2",,,,,,
"2018","5","Ohio","Person-to-person","Shigella unknown",,"Suspected","Child daycare/preschool","8","0","8","0","8",,,,,,
"2018","5","New York","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","84","0","4","0","4",,,,,,
"2018","5","Wisconsin","Person-to-person","Norovirus Genogroup I","unknown","Suspected","Long-term care/nursing home/assisted living facility","10","0","10","0","10",,,,,,
"2018","5","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","5","0","5","0","5",,,,,,
"2018","5","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","8","0","0","0","0",,,,,,
"2018","5","Wisconsin","Indeterminate/unknown",,,,"Camp","15","0","15","0","15",,,,,,
"2018","5","Florida","Food","Norovirus Genogroup II","unknown","Confirmed","Banquet Facility (food prepared and served on-site)","30","0","30","0","30","fruit","fruit, unspecified","Fruits",,,
"2018","5","Michigan","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","21","1","21","0","21",,,,,,
"2018","5","Michigan","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","9","0","9","0","9",,,,,,
"2018","5","South Carolina","Person-to-person","Norovirus unknown",,"Suspected","School/college/university","225","0","0","0","225",,,,,,
"2018","5","Texas","Food",,,,"Restaurant: Sit-down dining","2","0","2","0","2","Breakfast Taco;water",,"Multiple",,,
"2018","5","New Mexico","Person-to-person","Norovirus unknown",,"Suspected","School/college/university","19","0","19","0","19",,,,,,
"2018","5","North Carolina","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","19","0","19","0","19",,,,,,
"2018","5","Tennessee","Person-to-person","Norovirus",,"Suspected","Hospital","5",,"0",,"0",,,,,,
"2018","5","North Carolina","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","60","1","60","0","60",,,,,,
"2018","5","Minnesota","Person-to-person","Norovirus",,"Suspected","School/college/university","45","0","0","0","0",,,,,,
"2018","5","Ohio","Person-to-person","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Suspected","Long-term care/nursing home/assisted living facility","12","0","0","0","0",,,,,,
"2018","5","New York","Indeterminate/unknown",,,,"Restaurant","4","0","4","0","4",,,,,,
"2018","5","Virginia","Food","Norovirus Genogroup II","GII.P16 GII.2","Confirmed","Religious facility","7","0","7","0","7","salad, unspecified",,"Multiple",,,
"2018","5","Virginia","Person-to-person","Norovirus Genogroup II","GII.P15 GIX.1","Confirmed","Long-term care/nursing home/assisted living facility","18","0","18","0","18",,,,,,
"2018","5","New York","Food","Norovirus Genogroup II","GII.P15 GIX.1","Confirmed","Restaurant: Other","8","0","8","0","8",,,,,,
"2018","5","Iowa","Person-to-person",,,,"Restaurant","11","0","11","0","11",,,,,,
"2018","5","Wisconsin","Person-to-person","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Long-term care/nursing home/assisted living facility","17","1","17","0","17",,,,,,
"2018","5","Virginia","Food","Norovirus Genogroup II","GII.P7 GII.6","Confirmed","Other","29","0","29","0","29",,,,,,
"2018","5","South Carolina","Person-to-person","Norovirus unknown",,"Suspected","School/college/university","13","0","13","0","13",,,,,,
"2018","6","North Carolina","Person-to-person","Other - Bacterium;Norovirus unknown",,"Suspected;Confirmed","Camp","78","0","78","0","78",,,,,,
"2018","6","Oregon","Indeterminate/unknown","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","18","1","18","0","18",,,,,,
"2018","6","Ohio","Food","Salmonella enterica","Enteritidis","Confirmed","Caterer;Private home/residence","3","2","3","0","3",,,,,,
"2018","6","Minnesota","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","59","0","0","0","59",,,,,,
"2018","6","Florida","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2","tortilla, unspecified;sour cream;cabbage","sour cream;cilantro;cabbage","Multiple",,,
"2018","6","Pennsylvania","Indeterminate/unknown","Salmonella enterica","Enteritidis","Confirmed","Private home/residence","2","0","2","0","2",,,,,,
"2018","6","Pennsylvania","Indeterminate/unknown","Campylobacter unknown",,"Suspected","Private home/residence","2","0","2","0","2",,,,,,
"2018","6","Pennsylvania","Indeterminate/unknown","Campylobacter jejuni",,"Confirmed","Private home/residence","2","1","2","0","2",,,,,,
"2018","6","North Carolina","Water","Norovirus unknown",,"Suspected","Subdivision/Neighborhood","94","0","40","0","40",,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"2018","6","South Carolina","Food","Salmonella enterica","Heidelberg","Confirmed","Restaurant: Other","8","6","7","0","8",,,,,,
"2018","6","Minnesota","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Buffet","32","7","32","1","32",,,,,,
"2018","6","Colorado","Water","Giardia unknown",,"Confirmed","National Forest","3","0","3","0","3",,,,"Other/Environmental water",,
"2018","6","Nevada","Food",,,,"Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2018","6","Colorado","Water","Cryptosporidium unknown;Giardia unknown;Escherichia coli, Shiga toxin-producing;Escherichia coli, Other","O145:NM;Other","Confirmed;Confirmed;Confirmed;Confirmed","Park - Amusement/Waterpark","101","0","6","0","6",,,,"Other/Environmental water",,
"2018","6","Ohio","Animal contact","Campylobacter jejuni",,"Confirmed","Animal shelter or sanctuary","3","0","3","0","3",,,,,,"Dog or puppy"
"2018","6","Minnesota","Animal contact","Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing","O111;O111","Confirmed;Suspected","Petting zoo","5","2","5","0","5",,,,,,"Sheep"
"2018","6","Georgia","Food",,,,"Other","4","0","4","0","4",,,,,,
"2018","6","Wisconsin","Water","Chlorine;Chlorine Gas",,"Suspected;Suspected","Hotel/motel","2","0","2","0","2",,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"2018","6","Oregon","Indeterminate/unknown","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed","Private home/residence","5","2","5","0","5",,,,,,
"2018","6","South Carolina","Person-to-person","Norovirus unknown",,"Suspected","Child daycare/preschool","15","0","0","0","15",,,,,,
"2018","6","Minnesota","Food","Campylobacter jejuni",,"Confirmed","Restaurant: Sit-down dining","3","0","3","0","3","chicken liver pate","liver, chicken","Chicken",,,
"2018","6","New York","Food",,,,"Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2","fried rice, unspecified",,"Multiple",,,
"2018","6","Virginia","Food",,,,"Caterer","5","1","5","0","5",,,,,,
"2018","6","West Virginia","Person-to-person",,,,"Camp","16","0","16","0","16",,,,,,
"2018","6","Florida","Indeterminate/unknown","Norovirus Genogroup II","unknown","Confirmed","Camp","24","1","24","0","24",,,,,,
"2018","6","Texas","Food","Salmonella enterica","Saintpaul","Suspected","Private home/residence","6","0","6","0","6",,,,,,
"2018","6","Multistate","Food","Listeria monocytogenes",,"Confirmed","Other","4","3","3","0","3","Mexican-Style Cheese",,"Dairy",,,
"2018","6","Idaho","Animal contact","Salmonella enterica","Stanley","Confirmed","Child daycare/preschool","3","0","3","0","3",,,,,,"Snake"
"2018","6","Georgia","Water","Legionella",,"Confirmed","Hospital","2","2",,,,,,,"Undetermined water",,
"2018","6","Georgia","Water","Legionella",,"Confirmed","Hospital","2","2",,"0",,,,,"Undetermined water",,
"2018","6","New York","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Sit-down dining","51","10","50","0","51",,,,,,
"2018","6","Wisconsin","Water","Legionella pneumophila","serogroup 1","Confirmed","Hotel/motel","2","2","2","1","2",,,,"Drinking water","Community",
"2018","6","North Dakota","Water","Legionella pneumophila","serogroup 1","Confirmed","Hotel/motel","3","3",,"0",,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool;Pool - Other Swimming Pool",
"2018","6","North Dakota","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2018","6","California","Food",,,,"Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3","beef",,"Beef",,,
"2018","6","California","Food",,,,"Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2018","6","Maryland","Water","Legionella pneumophila","serogroup 1","Confirmed","Apartment/Condo","3","1","2","0","2",,,,"Drinking water","Community",
"2018","6","Multistate","Food","Salmonella enterica","Braenderup","Confirmed","Unknown","16","8","13","0","12",,,,,,
"2018","6","Maine","Indeterminate/unknown","Escherichia coli, Shiga toxin-producing","other","Confirmed","Child daycare/preschool","2","0","2","0","2",,,,,,
"2018","6","Maine","Person-to-person","Norovirus Genogroup II","unknown","Suspected","Long-term care/nursing home/assisted living facility","12","0","12","0","12",,,,,,
"2018","6","Missouri","Food","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed","Child daycare/preschool","6","3","6","0","6","ham",,"Pork",,,
"2018","6","Florida","Food","Ciguatoxin",,"Confirmed","Private home/residence","3","0","3","0","3","fish, baraccuda","fish, baracuda","Fish",,,
"2018","6","Indiana","Animal contact","Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing","O121;O157:H7","Suspected;Confirmed","Zoo or animal exhibit;Camp;Petting zoo","6","3","6","1","6",,,,,,"Goat;Sheep"
"2018","6","Pennsylvania","Food","Vibrio parahaemolyticus",,"Confirmed","Restaurant: Other","2","0","2","0","2","raw oysters",,"Mollusks",,,
"2018","6","Multistate","Food","Vibrio parahaemolyticus",,"Confirmed","Restaurant: Other","2","0","2","0","2","raw oysters",,"Mollusks",,,
"2018","6","Indiana","Food","Cyclospora cayetanensis",,"Confirmed","Restaurant: Sit-down dining;Caterer","56","1","55","0","56","Cilantro",,"Herbs",,,
"2018","6","Delaware","Person-to-person",,,,"Long-term care/nursing home/assisted living facility","18",,"0",,"0",,,,,,
"2018","6","Maine","Food","Norovirus Genogroup II","unknown","Suspected","Private home/residence","21","0","21","0","21","cake, cookie",,"Multiple",,,
"2018","6","California","Food","Bacillus cereus",,"Suspected","Caterer","14","0","14","0","14","chicken alfredo",,"Multiple",,,
"2018","6","Washington","Food","Vibrio parahaemolyticus",,"Confirmed","Restaurant: Sit-down dining","3","0","3","0","3","oysters, raw",,"Mollusks",,,
"2018","6","New Hampshire","Water","Legionella pneumophila","serogroup 1","Confirmed","Hotel/motel","49","22","49","2","49",,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"2018","6","Wisconsin","Animal contact","Cryptosporidium unknown",,"Confirmed","Private home/residence;Farm/dairy/agricultural setting","3","0","3","0","3",,,,,,"Cattle"
"2018","6","Multistate","Food","Salmonella enterica","Blockley","Confirmed","Banquet Facility (food prepared and served on-site);Private home/residence","51","7","30","0","37","chicken, raw","chicken","Chicken",,,
"2018","6","Maryland","Food","Bacillus cereus",,"Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","pepperjack cheese",,"Dairy",,,
"2018","6","Multistate","Food","Escherichia coli, Shiga toxin-producing","O26","Confirmed","Unknown","12","2","10","0","12",,,,,,
"2018","6","Multistate","Animal contact","Salmonella enterica;Salmonella enterica","Agona;Infantis","Confirmed;Confirmed","Private home/residence;Agricultural feed store","108","25","84","0","85",,,,,,"Poultry"
"2018","6","Maryland","Food",,,,"Restaurant: Fast-food (drive up service or pay at counter)","7","0","7","0","7",,,,,,
"2018","6","California","Food","Salmonella enterica","Enteritidis","Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2018","6","California","Food","Norovirus Genogroup II;Norovirus Genogroup II","unknown;GII.P17 GII.17","Suspected;Confirmed","Other","21","0","21","0","21","taco, chicken;taco, beef",,"Multiple",,,
"2018","6","Georgia","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","60","0","33","0","60",,,,,,
"2018","6","District of Columbia","Water",,,,"Park - Amusement/Waterpark","6","0","6","0","6",,,,"Recreational water -- treated","Other",
"2018","6","Mississippi","Person-to-person","Norovirus Genogroup II","unknown","Suspected","Restaurant","14","0","14","0","14",,,,,,
"2018","6","Illinois","Water","Legionella pneumophila","serogroup 1","Confirmed","Community/municipality","6","5","6","0","6",,,,"Other/Environmental water",,
"2018","6","Washington","Food","Vibrio parahaemolyticus",,"Confirmed","Restaurant: Sit-down dining","2","0","2","0","2","oysters, raw",,"Mollusks",,,
"2018","6","Washington","Food","Vibrio parahaemolyticus",,"Confirmed","Restaurant: Sit-down dining","2",,"0","0","2","oysters, raw","oysters, raw","Mollusks",,,
"2018","6","Alabama","Indeterminate/unknown","Escherichia coli, Shiga toxin-producing;Sapovirus unknown;Escherichia coli, Enteropathogenic;Escherichia coli, Shiga toxin-producing;Clostridium difficile","unknown;unknown;O157","Suspected;Confirmed;Confirmed;Suspected;Confirmed","Child daycare/preschool","6","1","6","0","6",,,,,,
"2018","6","Alabama","Person-to-person",,,,"Camp","5","0","5","0","5",,,,,,
"2018","6","Alabama","Water","Campylobacter unknown;Salmonella enterica;Salmonella enterica","Mississippi;unknown","Suspected;Confirmed;Suspected","Camp/cabin","3","0","3","0","3",,,,"Recreational water -- untreated","Lake/Reservoir",
"2018","6","Washington","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Other","9","5","9","0","9","Fresh produce",,"N/A",,,
"2018","6","Alabama","Indeterminate/unknown",,,,"Camp","25","0","25","0","25",,,,,,
"2018","6","California","Food","Salmonella enterica","Enteritidis","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2018","6","Mississippi","Person-to-person","Clostridium difficile",,"Confirmed","Long-term care/nursing home/assisted living facility","25","0","25","0","25",,,,,,
"2018","6","Mississippi","Person-to-person",,,,"Long-term care/nursing home/assisted living facility","7","0","7","0","7",,,,,,
"2018","6","Illinois","Food","Cyclospora cayetanensis",,"Confirmed","Restaurant: Sit-down dining","4","0","0","0","0","romaine lettuce, unspecified","lettuce","Vegetable Row Crops",,,
"2018","6","Utah","Water","Cyanotoxin other",,"Suspected","Outdoor Area","24","0","0","0","0",,,,"Recreational water -- untreated","Lake/Reservoir",
"2018","6","California","Food","Other - Bacterium",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2",,,,,,
"2018","6","California","Food","Bacillus cereus;Clostridium perfringens",,"Suspected;Suspected","Banquet Facility (food prepared and served on-site)","17","0","17","0","17",,,,,,
"2018","6","Puerto Rico","Food","Ciguatoxin",,"Confirmed","Private home/residence","3",,"0","0","3","fish, hogfish",,"Fish",,,
"2018","6","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","32","0","32","0","32",,,,,,
"2018","6","Illinois","Food","Cyclospora cayetanensis",,"Confirmed","Restaurant: Sit-down dining","6","1","6","0","6","cilantro, unspecified","cilantro","Herbs",,,
"2018","6","Multistate","Food","Salmonella enterica","Agbeni","Confirmed","Unknown","7","0","6","0","6","Cake mix",,"Multiple",,,
"2018","6","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","0","0","0","0",,,,,,
